EVENT_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_NAME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS
10126235,SOUTH DAKOTA,1991,July,Thunderstorm Wind,C,MINNEHAHA,0,0,0,0,0,0
10137832,TEXAS,1991,January,Thunderstorm Wind,C,AUSTIN,0,0,0,0,0,0
9993344,ARKANSAS,1991,May,Thunderstorm Wind,C,DALLAS,0,0,0,0,0,0
10030644,KENTUCKY,1991,April,Thunderstorm Wind,C,ALLEN,0,0,0,0,0,0
10139208,TEXAS,1991,March,Hail,C,WISE,0,0,0,0,0,0
10137332,TEXAS,1991,April,Hail,C,WOOD,0,0,0,0,0,0
10138966,TEXAS,1991,March,Hail,C,ARCHER,0,0,0,0,0,0
10140793,TEXAS,1991,April,Hail,C,BEXAR,0,0,0,0,0,0
10008201,GEORGIA,1991,March,Thunderstorm Wind,C,ELBERT,0,0,0,0,0,0
10018053,INDIANA,1991,November,Thunderstorm Wind,C,KNOX,0,0,0,0,0,0
10028665,IOWA,1991,June,Thunderstorm Wind,C,MILLS,0,0,0,0,0,0
10137290,TEXAS,1991,April,Tornado,C,RED RIVER,0,0,0,0,250K,0
10138413,TEXAS,1991,April,Thunderstorm Wind,C,HUNT,0,0,0,0,0,0
10139191,TEXAS,1991,March,Hail,C,THROCKMORTON,0,0,0,0,0,0
10138192,TEXAS,1991,April,Hail,C,HILL,0,0,0,0,0,0
10016902,INDIANA,1991,March,Thunderstorm Wind,C,KOSCIUSKO,0,0,0,0,0,0
10026403,IOWA,1991,July,Thunderstorm Wind,C,ALLAMAKEE,0,0,0,0,0,0
10148678,WEST VIRGINIA,1991,April,Thunderstorm Wind,C,OHIO,0,0,0,0,0,0
10139566,TEXAS,1991,April,Hail,C,GRAYSON,0,0,0,0,0,0
10139211,TEXAS,1991,March,Hail,C,WISE,0,0,0,0,0,0
10153224,TEXAS,1991,May,Hail,C,BANDERA,0,0,0,0,0,0
10145918,VIRGINIA,1991,May,Thunderstorm Wind,C,BUCKINGHAM,0,0,0,0,0,0
10152235,TEXAS,1991,June,Thunderstorm Wind,C,MOTLEY,0,0,0,0,0,0
10152410,TEXAS,1991,May,Hail,C,RANDALL,0,0,0,0,0,0
10150102,TEXAS,1991,May,Thunderstorm Wind,C,TARRANT,0,0,0,0,0,0
10150245,TEXAS,1991,June,Hail,C,HARDEMAN,0,0,0,0,0,0
10152447,TEXAS,1991,May,Hail,C,CALLAHAN,0,0,0,0,0,0
10151437,TEXAS,1991,October,Hail,C,PALO PINTO,0,0,0,0,0,0
10152538,TEXAS,1991,October,Hail,C,HOWARD,0,0,0,0,0,0
10150226,TEXAS,1991,June,Hail,C,DONLEY,0,0,0,0,0,0
10150233,TEXAS,1991,June,Hail,C,CHILDRESS,0,0,0,0,0,0
10150490,UTAH,1991,August,Hail,C,UINTAH,0,0,0,0,0,0
10150416,TEXAS,1991,May,Hail,C,HOWARD,0,0,0,0,0,0
10146137,VIRGINIA,1991,June,Thunderstorm Wind,C,CHESTERFIELD,0,0,0,0,0,0
10151454,TEXAS,1991,October,Thunderstorm Wind,C,DENTON,0,0,0,0,0,0
10150482,UTAH,1991,August,Thunderstorm Wind,C,SAN JUAN,0,0,0,0,0,0
10151272,TEXAS,1991,May,Thunderstorm Wind,C,CASS,0,0,0,0,0,0
10153564,TEXAS,1991,May,Hail,C,POTTER,0,0,0,0,0,0
10147581,WEST VIRGINIA,1991,April,Thunderstorm Wind,C,WAYNE,0,0,0,0,0,0
10151444,TEXAS,1991,October,Hail,C,SCURRY,0,0,0,0,0,0
10150300,TEXAS,1991,July,Thunderstorm Wind,C,FISHER,0,0,0,0,0,0
10152462,TEXAS,1991,June,Thunderstorm Wind,C,HOCKLEY,0,0,0,0,0,0
10152570,TEXAS,1991,November,Thunderstorm Wind,C,KENDALL,0,0,0,0,0,0
10162045,WYOMING,1991,June,Hail,C,LARAMIE,0,0,0,0,0,0
10146165,VIRGINIA,1991,July,Thunderstorm Wind,C,LEE,0,0,0,0,0,0
10035701,KANSAS,1991,May,Hail,C,COWLEY,0,0,0,0,0,0
10035702,KANSAS,1991,May,Hail,C,CHASE,0,0,0,0,0,0
10035703,KANSAS,1991,May,Hail,C,GREENWOOD,0,0,0,0,0,0
10035704,KANSAS,1991,May,Hail,C,LYON,0,0,0,0,0,0
10035705,KANSAS,1991,May,Hail,C,LYON,0,0,0,0,0,0
10035706,KANSAS,1991,May,Hail,C,CHASE,0,0,0,0,0,0
10035707,KANSAS,1991,May,Hail,C,COFFEY,0,0,0,0,0,0
10035708,KANSAS,1991,May,Hail,C,SUMNER,0,0,0,0,0,0
10036643,KANSAS,1991,May,Hail,C,RENO,0,0,0,0,0,0
10036644,KANSAS,1991,May,Thunderstorm Wind,C,RENO,0,0,0,0,0,0
10035724,KANSAS,1991,May,Hail,C,LOGAN,0,0,0,0,0,0
10035725,KANSAS,1991,May,Hail,C,GOVE,0,0,0,0,0,0
10035726,KANSAS,1991,May,Hail,C,GOVE,0,0,0,0,0,0
10035735,KANSAS,1991,May,Hail,C,RUSSELL,0,0,0,0,0,0
10035015,KANSAS,1991,March,Hail,C,MORRIS,0,0,0,0,0,0
10035016,KANSAS,1991,March,Thunderstorm Wind,C,MORRIS,0,0,0,0,0,0
10035017,KANSAS,1991,March,Hail,C,SHAWNEE,0,0,0,0,0,0
10035744,KANSAS,1991,May,Hail,C,SHERMAN,0,0,0,0,0,0
10035012,KANSAS,1991,March,Hail,C,MARSHALL,0,0,0,0,0,0
10035013,KANSAS,1991,March,Thunderstorm Wind,C,ALLEN,0,0,0,0,0,0
10035014,KANSAS,1991,March,Thunderstorm Wind,C,HARVEY,0,0,0,0,0,0
10034972,KANSAS,1991,March,Tornado,C,MCPHERSON,0,0,0,0,25K,0
10034973,KANSAS,1991,March,Tornado,C,KINGMAN,0,0,0,0,2.5K,0
10034974,KANSAS,1991,March,Tornado,C,MCPHERSON,0,0,0,0,2.5K,0
10034975,KANSAS,1991,March,Tornado,C,SEDGWICK,0,0,0,0,0K,0
10034978,KANSAS,1991,March,Tornado,C,SUMNER,0,0,0,0,250K,0
10034979,KANSAS,1991,March,Hail,C,LINCOLN,0,0,0,0,0,0
10034980,KANSAS,1991,March,Tornado,C,COWLEY,0,0,0,0,250K,0
10034981,KANSAS,1991,March,Tornado,C,COWLEY,6,0,0,0,2.5M,0
10034982,KANSAS,1991,March,Hail,C,RUSSELL,0,0,0,0,0,0
10034983,KANSAS,1991,March,Hail,C,OTTAWA,0,0,0,0,0,0
10034977,KANSAS,1991,March,Hail,C,RUSSELL,0,0,0,0,0,0
10035697,KANSAS,1991,May,Hail,C,DONIPHAN,0,0,0,0,0,0
10035698,KANSAS,1991,May,Hail,C,COWLEY,0,0,0,0,0,0
10035699,KANSAS,1991,May,Hail,C,BUTLER,0,0,0,0,0,0
10035700,KANSAS,1991,May,Hail,C,BUTLER,0,0,0,0,0,0
10034970,KANSAS,1991,March,Tornado,C,RENO,5,0,0,0,25M,0
10034971,KANSAS,1991,March,Hail,C,REPUBLIC,0,0,0,0,0,0
10035004,KANSAS,1991,March,Hail,C,MARSHALL,0,0,0,0,0,0
10035005,KANSAS,1991,March,Thunderstorm Wind,C,WOODSON,0,0,0,0,0,0
10035006,KANSAS,1991,March,Tornado,C,MARION,0,0,0,0,2.5K,0
10035007,KANSAS,1991,March,Tornado,C,ALLEN,1,0,0,0,2.5M,0
10035008,KANSAS,1991,March,Tornado,C,RENO,0,0,0,0,.25K,0
10035009,KANSAS,1991,March,Thunderstorm Wind,C,MCPHERSON,0,0,0,0,0,0
10035010,KANSAS,1991,March,Hail,C,NEMAHA,0,0,0,0,0,0
10035011,KANSAS,1991,March,Hail,C,HARVEY,0,0,0,0,0,0
10035727,KANSAS,1991,May,Hail,C,TREGO,0,0,0,0,0,0
10035728,KANSAS,1991,May,Hail,C,MCPHERSON,0,0,0,0,0,0
10035729,KANSAS,1991,May,Hail,C,RICE,0,0,0,0,0,0
10035730,KANSAS,1991,May,Hail,C,RENO,0,0,0,0,0,0
10035731,KANSAS,1991,May,Hail,C,RENO,0,0,0,0,0,0
