EVENT_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_NAME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS
9982733,ALABAMA,1992,July,Thunderstorm Wind,C,TUSCALOOSA,0,0,0,0,0,0
10062501,MISSISSIPPI,1992,October,Tornado,C,LOWNDES,16,0,0,0,2.5M,0
10045915,LOUISIANA,1992,November,Tornado,C,BIENVILLE,0,0,0,0,25M,0
10079954,NEW JERSEY,1992,July,Thunderstorm Wind,C,UNION,0,0,0,0,0,0
10079955,NEW JERSEY,1992,July,Thunderstorm Wind,C,BURLINGTON,0,0,0,0,0,0
10079943,NEW JERSEY,1992,July,Thunderstorm Wind,C,UNION,0,0,0,0,0,0
10079944,NEW JERSEY,1992,July,Thunderstorm Wind,C,WARREN,0,0,0,0,0,0
10079945,NEW JERSEY,1992,July,Thunderstorm Wind,C,BERGEN,0,0,0,0,0,0
10079946,NEW JERSEY,1992,July,Thunderstorm Wind,C,HUNTERDON,0,0,0,0,0,0
10079947,NEW JERSEY,1992,July,Thunderstorm Wind,C,GLOUCESTER,0,0,0,0,0,0
10079977,NEW JERSEY,1992,August,Thunderstorm Wind,C,HUNTERDON,0,0,0,0,0,0
10079972,NEW JERSEY,1992,July,Thunderstorm Wind,C,CUMBERLAND,0,0,0,0,0,0
10079973,NEW JERSEY,1992,July,Thunderstorm Wind,C,ATLANTIC,0,0,0,0,0,0
10079974,NEW JERSEY,1992,July,Thunderstorm Wind,C,CAPE MAY,0,0,0,0,0,0
10079975,NEW JERSEY,1992,August,Thunderstorm Wind,C,MORRIS,0,0,0,0,0,0
10079976,NEW JERSEY,1992,August,Thunderstorm Wind,C,BERGEN,0,0,0,0,0,0
10079956,NEW JERSEY,1992,July,Thunderstorm Wind,C,MIDDLESEX,0,0,0,0,0,0
10079957,NEW JERSEY,1992,July,Thunderstorm Wind,C,OCEAN,0,0,0,0,0,0
10079958,NEW JERSEY,1992,July,Thunderstorm Wind,C,MONMOUTH,0,0,0,0,0,0
10079959,NEW JERSEY,1992,July,Thunderstorm Wind,C,MIDDLESEX,0,0,0,0,0,0
10079960,NEW JERSEY,1992,July,Thunderstorm Wind,C,ATLANTIC,0,0,0,0,0,0
10079961,NEW JERSEY,1992,July,Thunderstorm Wind,C,CUMBERLAND,0,0,0,0,0,0
10079962,NEW JERSEY,1992,July,Thunderstorm Wind,C,MONMOUTH,0,0,0,0,0,0
10079963,NEW JERSEY,1992,July,Thunderstorm Wind,C,CAPE MAY,0,0,0,0,0,0
10079964,NEW JERSEY,1992,July,Thunderstorm Wind,C,CUMBERLAND,0,0,0,0,0,0
10079965,NEW JERSEY,1992,July,Thunderstorm Wind,C,BURLINGTON,0,0,0,0,0,0
10079966,NEW JERSEY,1992,July,Thunderstorm Wind,C,BURLINGTON,0,0,0,0,0,0
10079968,NEW JERSEY,1992,July,Thunderstorm Wind,C,MIDDLESEX,0,0,0,0,0,0
10079969,NEW JERSEY,1992,July,Tornado,C,MIDDLESEX,0,0,0,0,0K,0
10079970,NEW JERSEY,1992,July,Thunderstorm Wind,C,SOMERSET,0,0,0,0,0,0
10079971,NEW JERSEY,1992,July,Thunderstorm Wind,C,MIDDLESEX,0,0,0,0,0,0
10079948,NEW JERSEY,1992,July,Tornado,C,UNION,0,0,0,0,0K,0
10079949,NEW JERSEY,1992,July,Thunderstorm Wind,C,GLOUCESTER,0,0,0,0,0,0
10079950,NEW JERSEY,1992,July,Thunderstorm Wind,C,MIDDLESEX,0,0,0,0,0,0
10079951,NEW JERSEY,1992,July,Thunderstorm Wind,C,MORRIS,0,0,0,0,0,0
10079952,NEW JERSEY,1992,July,Thunderstorm Wind,C,BURLINGTON,0,0,0,0,0,0
10079953,NEW JERSEY,1992,July,Thunderstorm Wind,C,CUMBERLAND,0,0,0,0,0,0
10048364,MINNESOTA,1992,June,Thunderstorm Wind,C,YELLOW MEDICINE,0,0,0,0,0,0
10045918,LOUISIANA,1992,November,Thunderstorm Wind,C,BIENVILLE,0,0,0,0,0,0
10081377,NEVADA,1992,August,Tornado,C,NYE,0,0,0,0,0K,0
10043058,LOUISIANA,1992,June,Thunderstorm Wind,C,LIVINGSTON,0,0,0,0,0,0
10079938,NEW JERSEY,1992,July,Thunderstorm Wind,C,OCEAN,0,0,0,0,0,0
10080549,NEW JERSEY,1992,August,Thunderstorm Wind,C,SOMERSET,0,0,0,0,0,0
10076549,NEW YORK,1992,August,Thunderstorm Wind,C,WAYNE,0,0,0,0,0,0
10035285,KANSAS,1992,July,Thunderstorm Wind,C,LEAVENWORTH,0,0,0,0,0,0
10074580,NEW MEXICO,1992,June,Thunderstorm Wind,C,EDDY,0,0,0,0,0,0
10072221,MISSOURI,1992,September,Thunderstorm Wind,C,ST. LOUIS,0,0,0,0,0,0
10115356,PENNSYLVANIA,1992,April,Thunderstorm Wind,C,NORTHAMPTON,0,0,0,0,0,0
10101130,OKLAHOMA,1992,June,Thunderstorm Wind,C,LOGAN,0,0,0,0,0,0
10002910,ILLINOIS,1992,September,Thunderstorm Wind,C,HANCOCK,0,0,0,0,0,0
10102283,OKLAHOMA,1992,June,Thunderstorm Wind,C,PONTOTOC,0,0,0,0,0,0
9997824,FLORIDA,1992,June,Thunderstorm Wind,C,JACKSON,0,0,0,0,0,0
9992330,ARKANSAS,1992,July,Thunderstorm Wind,C,BOONE,0,0,0,0,0,0
10104984,OKLAHOMA,1992,October,Thunderstorm Wind,C,PITTSBURG,0,0,0,0,0,0
10104571,OKLAHOMA,1992,August,Thunderstorm Wind,C,OKLAHOMA,0,0,0,0,0,0
10120698,TENNESSEE,1992,July,Thunderstorm Wind,C,MEIGS,0,0,0,0,0,0
10100682,OHIO,1992,August,Thunderstorm Wind,C,CRAWFORD,0,0,0,0,0,0
10098613,OHIO,1992,July,Thunderstorm Wind,C,PUTNAM,0,0,0,0,0,0
10006314,ILLINOIS,1992,July,Thunderstorm Wind,C,MORGAN,0,0,0,0,0,0
10102396,OKLAHOMA,1992,September,Thunderstorm Wind,C,NOBLE,0,0,0,0,0,0
10116500,PENNSYLVANIA,1992,July,Thunderstorm Wind,C,BEAVER,0,0,0,0,0,0
10114076,SOUTH CAROLINA,1992,July,Thunderstorm Wind,C,CHARLESTON,0,0,0,0,0,0
10077660,NEW YORK,1992,September,Thunderstorm Wind,C,BROOME,0,0,0,0,0,0
10090813,NORTH CAROLINA,1992,August,Thunderstorm Wind,C,GREENE,0,0,0,0,0,0
10102617,OKLAHOMA,1992,September,Thunderstorm Wind,C,OKLAHOMA,0,0,0,0,0,0
10097568,OHIO,1992,August,Thunderstorm Wind,C,SUMMIT,0,0,0,0,0,0
10096182,OHIO,1992,September,Thunderstorm Wind,C,CUYAHOGA,0,0,0,0,0,0
10074549,NEW MEXICO,1992,May,Tornado,C,EDDY,0,0,0,0,0K,0
10076530,NEW YORK,1992,August,Thunderstorm Wind,C,FULTON,0,0,0,0,0,0
10079012,NEBRASKA,1992,July,Thunderstorm Wind,C,THURSTON,0,0,0,0,0,0
10008384,GEORGIA,1992,August,Thunderstorm Wind,C,COBB,0,0,0,0,0,0
10101166,OKLAHOMA,1992,June,Tornado,C,OSAGE,0,0,0,0,0K,0
10109838,SOUTH CAROLINA,1992,July,Thunderstorm Wind,C,FLORENCE,0,0,0,0,0,0
10097490,OHIO,1992,July,Tornado,C,LUCAS,1,0,0,0,2.5M,0
10090737,NORTH CAROLINA,1992,June,Thunderstorm Wind,C,MECKLENBURG,0,0,0,0,0,0
10090716,NORTH CAROLINA,1992,June,Thunderstorm Wind,C,NORTHAMPTON,0,0,0,0,0,0
10109875,SOUTH CAROLINA,1992,August,Thunderstorm Wind,C,ABBEVILLE,0,0,0,0,0,0
10096193,OHIO,1992,September,Thunderstorm Wind,C,UNION,0,0,0,0,0,0
10061385,MISSISSIPPI,1992,July,Thunderstorm Wind,C,JASPER,0,0,0,0,0,0
10075382,NEW YORK,1992,May,Thunderstorm Wind,C,RENSSELAER,0,0,0,0,0,0
10071611,MISSOURI,1992,August,Thunderstorm Wind,C,MADISON,0,0,0,0,0,0
10026897,IOWA,1992,June,Tornado,C,MILLS,0,0,0,0,25K,0
9992356,ARKANSAS,1992,July,Thunderstorm Wind,C,PERRY,0,0,0,0,0,0
10016940,INDIANA,1992,July,Thunderstorm Wind,C,BLACKFORD,0,0,0,0,0,0
10015835,INDIANA,1992,June,Thunderstorm Wind,C,JACKSON,0,0,0,0,0,0
9989014,ARKANSAS,1992,August,Thunderstorm Wind,C,FAULKNER,0,0,0,0,0,0
10009704,IDAHO,1992,July,Thunderstorm Wind,C,MINIDOKA,0,0,0,0,0,0
10002895,ILLINOIS,1992,July,Thunderstorm Wind,C,BOND,0,0,0,0,0,0
10006202,ILLINOIS,1992,June,Thunderstorm Wind,C,MACON,0,0,0,0,0,0
10033616,KANSAS,1992,April,Thunderstorm Wind,C,BROWN,0,0,0,0,0,0
10016958,INDIANA,1992,July,Thunderstorm Wind,C,HARRISON,0,0,0,0,0,0
9992285,ARKANSAS,1992,June,Thunderstorm Wind,C,IZARD,0,0,0,0,0,0
9992240,ARKANSAS,1992,March,Tornado,C,PRAIRIE,0,0,0,0,25K,0
10026954,IOWA,1992,July,Thunderstorm Wind,C,CHEROKEE,0,0,0,0,0,0
10154330,TEXAS,1992,June,Hail,C,PARMER,0,0,0,0,0,0
10146793,WEST VIRGINIA,1992,August,Thunderstorm Wind,C,HANCOCK,0,0,0,0,0,0
10151398,TEXAS,1992,September,Thunderstorm Wind,C,HARRIS,0,0,0,0,0,0
10153694,TEXAS,1992,March,Thunderstorm Wind,C,BASTROP,0,0,0,0,0,0
10154400,TEXAS,1992,June,Hail,C,OLDHAM,0,0,0,0,0,0
10153874,TEXAS,1992,November,Thunderstorm Wind,C,MIDLAND,0,0,0,0,0,0
10151619,TEXAS,1992,September,Thunderstorm Wind,C,GILLESPIE,0,0,0,0,0,0
10151334,TEXAS,1992,May,Tornado,C,BAILEY,0,0,0,0,0K,0
10156527,TEXAS,1992,June,Hail,C,ELLIS,0,0,0,0,0,0
10156126,ARKANSAS,1992,July,Hail,C,BAXTER,0,0,0,0,0,0
10156289,PENNSYLVANIA,1992,April,Hail,C,ALLEGHENY,0,0,0,0,0,0
10156320,ARKANSAS,1992,June,Hail,C,FAULKNER,0,0,0,0,0,0
10151667,TEXAS,1992,October,Thunderstorm Wind,C,JOHNSON,0,0,0,0,0,0
10154540,SOUTH DAKOTA,1992,June,Hail,C,PENNINGTON,0,0,0,0,0,0
10154382,TEXAS,1992,June,Hail,C,SWISHER,0,0,0,0,0,0
10155930,NORTH DAKOTA,1992,July,Hail,C,DICKEY,0,0,0,0,0,0
10155401,COLORADO,1992,June,Hail,C,YUMA,0,0,0,0,0,0
10154627,KANSAS,1992,July,Hail,C,ATCHISON,0,0,0,0,0,0
10155197,TEXAS,1992,June,Hail,C,ARMSTRONG,0,0,0,0,0,0
10156641,OKLAHOMA,1992,May,Hail,C,BLAINE,0,0,0,0,0,0
10157026,OKLAHOMA,1992,September,Hail,C,PAWNEE,0,0,0,0,0,0
10157188,PENNSYLVANIA,1992,April,Hail,C,WAYNE,0,0,0,0,0,0
10157538,SOUTH DAKOTA,1992,June,Hail,C,TRIPP,0,0,0,0,0,0
10154762,KANSAS,1992,September,Hail,C,TREGO,0,0,0,0,0,0
10158028,PENNSYLVANIA,1992,June,Hail,C,ERIE,0,0,0,0,0,0
10160415,OKLAHOMA,1992,March,Hail,C,DEWEY,0,0,0,0,0,0
10157336,WISCONSIN,1992,May,Hail,C,LA CROSSE,0,0,0,0,0,0
10157436,NORTH CAROLINA,1992,April,Hail,C,MONTGOMERY,0,0,0,0,0,0
10158174,OKLAHOMA,1992,September,Hail,C,MAJOR,0,0,0,0,0,0
10158821,ARKANSAS,1992,March,Hail,C,IZARD,0,0,0,0,0,0
10158340,TEXAS,1992,October,Hail,C,HARRISON,0,0,0,0,0,0
10154708,LOUISIANA,1992,August,Hail,C,WEST CARROLL,0,0,0,0,0,0
10158628,ILLINOIS,1992,June,Hail,C,MASON,0,0,0,0,0,0
10158168,TEXAS,1992,September,Hail,C,YOUNG,0,0,0,0,0,0
10157279,OKLAHOMA,1992,August,Hail,C,OTTAWA,0,0,0,0,0,0
10157573,KANSAS,1992,July,Hail,C,WABAUNSEE,0,0,0,0,0,0
10157095,KANSAS,1992,July,Hail,C,GREELEY,0,0,0,0,0,0
10155586,OKLAHOMA,1992,July,Hail,C,DEWEY,0,0,0,0,0,0
10156582,TEXAS,1992,June,Hail,C,HOPKINS,0,0,0,0,0,0
10156170,OKLAHOMA,1992,May,Hail,C,HUGHES,0,0,0,0,0,0
10154872,OKLAHOMA,1992,July,Hail,C,OKMULGEE,0,0,0,0,0,0
10158836,TENNESSEE,1992,March,Hail,C,MOORE,0,0,0,0,0,0
10155775,CONNECTICUT,1992,August,Hail,C,NEW LONDON,0,0,0,0,0,0
10155455,OKLAHOMA,1992,June,Hail,C,MARSHALL,0,0,0,0,0,0
10157948,TEXAS,1992,June,Hail,C,COLLIN,0,0,0,0,0,0
10031841,KENTUCKY,1992,October,Thunderstorm Wind,C,MARION,0,0,0,0,0,0
10157722,FLORIDA,1992,June,Hail,C,DUVAL,0,0,0,0,0,0
10157894,OKLAHOMA,1992,July,Hail,C,ATOKA,0,0,0,0,0,0
10158439,OKLAHOMA,1992,May,Hail,C,BECKHAM,0,0,0,0,0,0
10154955,MINNESOTA,1992,August,Hail,C,BELTRAMI,0,0,0,0,0,0
10156485,NEBRASKA,1992,July,Hail,C,CHEYENNE,0,0,0,0,0,0
10161089,FLORIDA,1992,March,Hail,C,SUWANNEE,0,0,0,0,0,0
10161124,KANSAS,1992,March,Hail,C,BARTON,0,0,0,0,0,0
10162237,IOWA,1992,April,Hail,C,CLINTON,0,0,0,0,0,0
10157737,COLORADO,1992,June,Hail,C,WASHINGTON,0,0,0,0,0,0
10160032,FLORIDA,1992,March,Hail,C,WALTON,0,0,0,0,0,0
10163197,MISSOURI,1992,April,Hail,C,TEXAS,0,0,0,0,0,0
10160056,TEXAS,1992,March,Hail,C,MIDLAND,0,0,0,0,0,0
10157147,NEBRASKA,1992,August,Hail,C,SHERMAN,0,0,0,0,0,0
10158695,OKLAHOMA,1992,April,Hail,C,WOODWARD,0,0,0,0,0,0
10152056,TEXAS,1992,June,Thunderstorm Wind,C,HUTCHINSON,0,0,0,0,0,0
10155113,NEW JERSEY,1992,May,Hail,C,OCEAN,0,0,0,0,0,0
10155310,OKLAHOMA,1992,June,Hail,C,PAYNE,0,0,0,0,0,0
10154757,SOUTH DAKOTA,1992,September,Hail,C,DAY,0,0,0,0,0,0
10155123,TEXAS,1992,May,Hail,C,ANDREWS,0,0,0,0,0,0
10155314,OKLAHOMA,1992,June,Hail,C,ALFALFA,0,0,0,0,0,0
10156026,TEXAS,1992,August,Hail,C,DENTON,0,0,0,0,0,0
10155637,OKLAHOMA,1992,June,Hail,C,OKLAHOMA,0,0,0,0,0,0
10156825,NEBRASKA,1992,July,Hail,C,PHELPS,0,0,0,0,0,0
10156217,MISSISSIPPI,1992,October,Hail,C,SHARKEY,0,0,0,0,0,0
10156388,OKLAHOMA,1992,July,Hail,C,STEPHENS,0,0,0,0,0,0
10158078,KANSAS,1992,July,Hail,C,FINNEY,0,0,0,0,0,0
10158937,TEXAS,1992,April,Hail,C,TERRELL,0,0,0,0,0,0
10155509,MASSACHUSETTS,1992,August,Hail,C,BERKSHIRE,0,0,0,0,0,0
10035018,KANSAS,1992,July,Tornado,C,CLOUD,0,0,0,0,2.5K,0
10080126,NEBRASKA,1992,August,Thunderstorm Wind,C,BUTLER,0,0,0,0,0,0
10080127,NEBRASKA,1992,August,Thunderstorm Wind,C,CEDAR,0,0,0,0,0,0
10080128,NEBRASKA,1992,August,Thunderstorm Wind,C,DIXON,0,0,0,0,0,0
10080120,NEBRASKA,1992,August,Thunderstorm Wind,C,HALL,0,0,0,0,0,0
10080121,NEBRASKA,1992,August,Thunderstorm Wind,C,SEWARD,0,0,0,0,0,0
10080123,NEBRASKA,1992,August,Thunderstorm Wind,C,PERKINS,0,0,0,0,0,0
10080124,NEBRASKA,1992,August,Thunderstorm Wind,C,PERKINS,0,0,0,0,0,0
10080125,NEBRASKA,1992,August,Thunderstorm Wind,C,CHASE,0,0,0,0,0,0
10080140,NEBRASKA,1992,August,Thunderstorm Wind,C,STANTON,0,0,0,0,0,0
10080141,NEBRASKA,1992,September,Tornado,C,CASS,0,0,0,0,0K,0
10080142,NEBRASKA,1992,September,Thunderstorm Wind,C,DAWSON,0,0,0,0,0,0
10080143,NEBRASKA,1992,September,Thunderstorm Wind,C,HARLAN,0,0,0,0,0,0
10080144,NEBRASKA,1992,September,Thunderstorm Wind,C,GAGE,0,0,0,0,0,0
10080138,NEBRASKA,1992,August,Thunderstorm Wind,C,CUMING,0,0,0,0,0,0
10080139,NEBRASKA,1992,August,Thunderstorm Wind,C,MADISON,0,0,0,0,0,0
10080145,NEBRASKA,1992,September,Thunderstorm Wind,C,LANCASTER,0,0,0,0,0,0
10080146,NEBRASKA,1992,September,Thunderstorm Wind,C,GAGE,0,0,0,0,0,0
10080129,NEBRASKA,1992,August,Thunderstorm Wind,C,CEDAR,0,0,0,0,0,0
10080130,NEBRASKA,1992,August,Thunderstorm Wind,C,CEDAR,0,0,0,0,0,0
10080131,NEBRASKA,1992,August,Thunderstorm Wind,C,WAYNE,0,0,0,0,0,0
10080132,NEBRASKA,1992,August,Thunderstorm Wind,C,KNOX,0,0,0,0,0,0
10080133,NEBRASKA,1992,August,Thunderstorm Wind,C,PIERCE,0,0,0,0,0,0
10080134,NEBRASKA,1992,August,Thunderstorm Wind,C,WAYNE,0,0,0,0,0,0
10080135,NEBRASKA,1992,August,Thunderstorm Wind,C,CUMING,0,0,0,0,0,0
10080136,NEBRASKA,1992,August,Thunderstorm Wind,C,WAYNE,0,0,0,0,0,0
10080137,NEBRASKA,1992,August,Thunderstorm Wind,C,PIERCE,0,0,0,0,0,0
10162271,MISSOURI,1992,April,Hail,C,BARTON,0,0,0,0,0,0
10158497,TEXAS,1992,June,Hail,C,DALLAM,0,0,0,0,0,0
10158527,WEST VIRGINIA,1992,October,Hail,C,ROANE,0,0,0,0,0,0
10156688,INDIANA,1992,June,Hail,C,ST. JOSEPH,0,0,0,0,0,0
10156882,KENTUCKY,1992,June,Hail,C,JOHNSON,0,0,0,0,0,0
10157036,WEST VIRGINIA,1992,September,Hail,C,RALEIGH,0,0,0,0,0,0
10156442,KANSAS,1992,June,Hail,C,COMANCHE,0,0,0,0,0,0
10114095,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,MONTGOMERY,0,0,0,0,0,0
10114096,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,LEHIGH,0,0,0,0,0,0
10114097,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,SCHUYLKILL,0,0,0,0,0,0
10114098,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,BERKS,0,0,0,0,0,0
10114099,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,MONTGOMERY,0,0,0,0,0,0
10114100,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,PHILADELPHIA,0,0,0,0,0,0
10114101,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,BUCKS,0,0,0,0,0,0
10114102,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,HUNTINGDON,0,0,0,0,0,0
10114103,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,CLEARFIELD,0,0,0,0,0,0
10114104,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,FRANKLIN,0,0,0,0,0,0
10114105,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,ADAMS,0,0,0,0,0,0
10114107,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,CENTRE,0,0,0,0,0,0
10114108,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,MIFFLIN,0,0,0,0,0,0
10114109,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,CLINTON,0,0,0,0,0,0
10114110,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,CUMBERLAND,0,0,0,0,0,0
10114111,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,YORK,0,0,0,0,0,0
10114112,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,CLINTON,0,0,0,0,0,0
10114113,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,YORK,0,0,0,0,0,0
10114114,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,LANCASTER,0,0,0,0,0,0
10114115,PENNSYLVANIA,1992,August,Tornado,C,LEBANON,0,0,0,0,250K,0
10114116,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,LYCOMING,0,0,0,0,0,0
10114117,PENNSYLVANIA,1992,August,Thunderstorm Wind,C,TIOGA,0,0,0,0,0,0
10055380,MICHIGAN,1992,June,Thunderstorm Wind,C,SANILAC,0,0,0,0,0,0
10055381,MICHIGAN,1992,June,Thunderstorm Wind,C,TUSCOLA,0,0,0,0,0,0
10055382,MICHIGAN,1992,June,Thunderstorm Wind,C,HURON,0,0,0,0,0,0
10055383,MICHIGAN,1992,June,Thunderstorm Wind,C,BRANCH,0,0,0,0,0,0
10055384,MICHIGAN,1992,June,Thunderstorm Wind,C,JACKSON,0,0,0,0,0,0
10055385,MICHIGAN,1992,June,Thunderstorm Wind,C,SANILAC,0,0,0,0,0,0
10055386,MICHIGAN,1992,June,Thunderstorm Wind,C,BRANCH,0,0,0,0,0,0
10055387,MICHIGAN,1992,June,Thunderstorm Wind,C,WASHTENAW,0,0,0,0,0,0
10055388,MICHIGAN,1992,June,Thunderstorm Wind,C,JACKSON,0,0,0,0,0,0
10055389,MICHIGAN,1992,June,Thunderstorm Wind,C,OAKLAND,0,0,0,0,0,0
10055390,MICHIGAN,1992,June,Thunderstorm Wind,C,OAKLAND,0,0,0,0,0,0
10055391,MICHIGAN,1992,June,Thunderstorm Wind,C,WASHTENAW,0,0,0,0,0,0
10055392,MICHIGAN,1992,June,Thunderstorm Wind,C,WASHTENAW,0,0,0,0,0,0
10038188,MARYLAND,1992,August,Thunderstorm Wind,C,TALBOT,0,0,0,0,0,0
10038189,MARYLAND,1992,August,Thunderstorm Wind,C,MONTGOMERY,0,0,0,0,0,0
10102612,OKLAHOMA,1992,September,Thunderstorm Wind,C,TULSA,1,0,0,0,0,0
10102613,OKLAHOMA,1992,September,Thunderstorm Wind,C,CREEK,0,0,0,0,0,0
10102614,OKLAHOMA,1992,September,Thunderstorm Wind,C,PAWNEE,0,0,0,0,0,0
10102615,OKLAHOMA,1992,September,Thunderstorm Wind,C,TULSA,0,0,0,0,0,0
10102616,OKLAHOMA,1992,September,Thunderstorm Wind,C,KINGFISHER,0,0,0,0,0,0
10102618,OKLAHOMA,1992,September,Thunderstorm Wind,C,CRAIG,0,0,0,0,0,0
10102619,OKLAHOMA,1992,September,Thunderstorm Wind,C,OKLAHOMA,0,0,0,0,0,0
10102620,OKLAHOMA,1992,September,Thunderstorm Wind,C,OKLAHOMA,0,0,0,0,0,0
10102621,OKLAHOMA,1992,September,Thunderstorm Wind,C,GRADY,0,0,0,0,0,0
10102622,OKLAHOMA,1992,September,Thunderstorm Wind,C,CLEVELAND,0,0,0,0,0,0
10114071,SOUTH CAROLINA,1992,July,Thunderstorm Wind,C,COLLETON,0,0,0,0,0,0
10114073,SOUTH CAROLINA,1992,July,Thunderstorm Wind,C,CHARLESTON,0,0,0,0,0,0
10038190,MARYLAND,1992,August,Thunderstorm Wind,C,ANNE ARUNDEL,0,0,0,0,0,0
10079056,NEBRASKA,1992,August,Thunderstorm Wind,C,CLAY,0,0,0,0,0,0
10079057,NEBRASKA,1992,August,Thunderstorm Wind,C,FILLMORE,0,0,0,0,0,0
10115132,PENNSYLVANIA,1992,January,Thunderstorm Wind,C,SUSQUEHANNA,0,0,0,0,0,0
10115133,PENNSYLVANIA,1992,January,Thunderstorm Wind,C,PHILADELPHIA,0,0,0,0,0,0
10115134,PENNSYLVANIA,1992,January,Thunderstorm Wind,C,MONTGOMERY,0,0,0,0,0,0
10115135,PENNSYLVANIA,1992,February,Thunderstorm Wind,C,ADAMS,0,0,0,0,0,0
10115136,PENNSYLVANIA,1992,February,Thunderstorm Wind,C,LANCASTER,0,0,0,0,0,0
10115138,PENNSYLVANIA,1992,April,Thunderstorm Wind,C,ERIE,0,0,0,0,0,0
10115140,PENNSYLVANIA,1992,April,Thunderstorm Wind,C,VENANGO,0,0,0,0,0,0
10114074,SOUTH CAROLINA,1992,July,Thunderstorm Wind,C,ORANGEBURG,0,0,0,0,0,0
10114075,SOUTH CAROLINA,1992,July,Thunderstorm Wind,C,BAMBERG,0,0,0,0,0,0
10114077,SOUTH CAROLINA,1992,July,Thunderstorm Wind,C,ORANGEBURG,0,0,0,0,0,0
