EVENT_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_NAME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS
10138162,TEXAS,1990,April,Hail,C,COLLIN,0,0,0,0,0,0
9989925,ARKANSAS,1990,September,Tornado,C,CHICOT,0,0,0,0,0K,0
10028472,IOWA,1990,June,Thunderstorm Wind,C,POTTAWATTAMIE,0,0,0,0,0,0
10138209,TEXAS,1990,May,Tornado,C,LYNN,0,0,0,0,0K,0
10138940,TEXAS,1990,April,Hail,C,PARKER,0,0,0,0,0,0
10139041,TEXAS,1990,April,Hail,C,HARRISON,0,0,0,0,0,0
10140240,TEXAS,1990,May,Thunderstorm Wind,C,SAN AUGUSTINE,0,0,0,0,0,0
10140418,TEXAS,1990,May,Thunderstorm Wind,C,NACOGDOCHES,0,0,0,0,0,0
10007444,IDAHO,1990,May,Hail,C,GEM,0,0,0,0,0,0
10002512,ILLINOIS,1990,July,Thunderstorm Wind,C,JACKSON,0,0,0,0,0,0
10139334,TEXAS,1990,May,Thunderstorm Wind,C,HOPKINS,0,0,0,0,0,0
10139996,TEXAS,1990,March,Thunderstorm Wind,C,RANDALL,0,0,0,0,0,0
10138036,TEXAS,1990,June,Thunderstorm Wind,C,NOLAN,0,0,0,0,0,0
10029510,KENTUCKY,1990,August,Thunderstorm Wind,C,KENTON,0,0,0,0,0,0
10137134,TEXAS,1990,June,Hail,C,TARRANT,0,0,0,0,0,0
10139445,TEXAS,1990,January,Thunderstorm Wind,C,COLLIN,0,0,0,0,0,0
10127273,SOUTH DAKOTA,1990,August,Hail,C,KINGSBURY,0,0,0,0,0,0
10026247,IOWA,1990,March,Tornado,C,LEE,0,0,0,0,25K,0
10015791,INDIANA,1990,September,Thunderstorm Wind,C,POSEY,0,0,0,0,0,0
9997915,FLORIDA,1990,May,Thunderstorm Wind,C,SARASOTA,0,0,0,0,0,0
10140288,TEXAS,1990,September,Thunderstorm Wind,C,BEXAR,0,0,0,0,0,0
10126164,SOUTH DAKOTA,1990,June,Hail,C,MINNEHAHA,0,0,0,0,0,0
10143482,TEXAS,1990,August,Thunderstorm Wind,C,HEMPHILL,0,0,0,0,0,0
10137035,TEXAS,1990,April,Hail,C,OLDHAM,0,0,0,0,0,0
10136646,TEXAS,1990,March,Thunderstorm Wind,C,KNOX,0,0,0,0,0,0
10139810,TEXAS,1990,April,Thunderstorm Wind,C,CHAMBERS,0,0,0,0,0,0
10137751,TEXAS,1990,July,Thunderstorm Wind,C,ATASCOSA,0,0,0,0,0,0
10140488,TEXAS,1990,May,Thunderstorm Wind,C,TITUS,0,0,0,0,0,0
10087340,NORTH CAROLINA,1990,July,Thunderstorm Wind,C,GUILFORD,0,0,0,0,0,0
10159832,WISCONSIN,1990,June,Thunderstorm Wind,C,OUTAGAMIE,0,0,0,0,0,0
10154040,UTAH,1990,July,Hail,C,CARBON,0,0,0,0,0,0
10036641,KANSAS,1990,May,Hail,C,RICE,0,0,0,0,0,0
10036642,KANSAS,1990,May,Thunderstorm Wind,C,ANDERSON,0,0,0,0,0,0
10034313,KANSAS,1990,March,Hail,C,SEDGWICK,0,0,0,0,0,0
10034314,KANSAS,1990,March,Hail,C,SEDGWICK,0,0,0,0,0,0
10034315,KANSAS,1990,March,Tornado,C,LABETTE,0,0,0,0,250K,0
10034316,KANSAS,1990,March,Thunderstorm Wind,C,CHEROKEE,0,0,0,0,0,0
10034317,KANSAS,1990,April,Hail,C,FINNEY,0,0,0,0,0,0
10034318,KANSAS,1990,April,Hail,C,GRAY,0,0,0,0,0,0
10034319,KANSAS,1990,April,Hail,C,RENO,0,0,0,0,0,0
10034320,KANSAS,1990,April,Hail,C,FORD,0,0,0,0,0,0
10034321,KANSAS,1990,April,Tornado,C,HARVEY,0,0,0,0,25K,0
10034322,KANSAS,1990,April,Hail,C,HARVEY,0,0,0,0,0,0
10034323,KANSAS,1990,April,Hail,C,HARVEY,0,0,0,0,0,0
10034324,KANSAS,1990,April,Hail,C,HARVEY,0,0,0,0,0,0
10034325,KANSAS,1990,April,Hail,C,HARVEY,0,0,0,0,0,0
10034326,KANSAS,1990,April,Tornado,C,BUTLER,0,0,0,0,25K,0
10034327,KANSAS,1990,April,Tornado,C,KINGMAN,0,0,0,0,0K,0
10034328,KANSAS,1990,April,Hail,C,BUTLER,0,0,0,0,0,0
10034329,KANSAS,1990,April,Hail,C,BUTLER,0,0,0,0,0,0
10034330,KANSAS,1990,April,Tornado,C,KINGMAN,0,0,0,0,0K,0
10034331,KANSAS,1990,April,Thunderstorm Wind,C,FINNEY,0,0,0,0,0,0
10036645,KANSAS,1990,June,Hail,C,LYON,0,0,0,0,0,0
10036646,KANSAS,1990,June,Hail,C,COFFEY,0,0,0,0,0,0
10036647,KANSAS,1990,June,Hail,C,LYON,0,0,0,0,0,0
10036648,KANSAS,1990,June,Hail,C,SHAWNEE,0,0,0,0,0,0
10036649,KANSAS,1990,June,Tornado,C,LYON,0,0,0,0,0K,0
10036650,KANSAS,1990,June,Hail,C,SHAWNEE,0,0,0,0,0,0
10036651,KANSAS,1990,June,Hail,C,SHAWNEE,0,0,0,0,0,0
10036652,KANSAS,1990,June,Hail,C,DOUGLAS,0,0,0,0,0,0
10034350,KANSAS,1990,April,Tornado,C,OSBORNE,0,0,0,0,2.5M,0
10034351,KANSAS,1990,April,Tornado,C,ELLIS,0,0,0,0,2.5M,0
10034352,KANSAS,1990,April,Tornado,C,SMITH,0,0,0,0,2.5M,0
10034353,KANSAS,1990,April,Thunderstorm Wind,C,OSBORNE,0,0,0,0,0,0
10034354,KANSAS,1990,April,Hail,C,SMITH,0,0,0,0,0,0
10034355,KANSAS,1990,May,Tornado,C,OSAGE,0,0,0,0,0K,0
10036624,KANSAS,1990,May,Tornado,C,MARION,0,0,0,0,2.5M,0
10036625,KANSAS,1990,May,Hail,C,ANDERSON,0,0,0,0,0,0
10036626,KANSAS,1990,May,Hail,C,MARION,0,0,0,0,0,0
10036627,KANSAS,1990,May,Hail,C,MARION,0,0,0,0,0,0
10036628,KANSAS,1990,May,Hail,C,MARION,0,0,0,0,0,0
10036629,KANSAS,1990,May,Thunderstorm Wind,C,LYON,0,0,0,0,0,0
10036630,KANSAS,1990,May,Hail,C,MARION,0,0,0,0,0,0
10036631,KANSAS,1990,May,Hail,C,CHASE,0,0,0,0,0,0
10036632,KANSAS,1990,May,Thunderstorm Wind,C,COFFEY,0,0,0,0,0,0
10036633,KANSAS,1990,May,Hail,C,FRANKLIN,0,0,0,0,0,0
10036634,KANSAS,1990,May,Tornado,C,ALLEN,0,0,0,0,25K,0
10036635,KANSAS,1990,May,Hail,C,ALLEN,0,0,0,0,0,0
10036636,KANSAS,1990,May,Hail,C,ALLEN,0,0,0,0,0,0
10036637,KANSAS,1990,May,Hail,C,ANDERSON,0,0,0,0,0,0
10036638,KANSAS,1990,May,Thunderstorm Wind,C,NEOSHO,0,0,0,0,0,0
10036639,KANSAS,1990,May,Thunderstorm Wind,C,ALLEN,0,0,0,0,0,0
10036640,KANSAS,1990,May,Hail,C,NEOSHO,0,0,0,0,0,0
10036609,KANSAS,1990,May,Hail,C,THOMAS,0,0,0,0,0,0
10034336,KANSAS,1990,April,Hail,C,ROOKS,0,0,0,0,0,0
10034337,KANSAS,1990,April,Hail,C,ELLIS,0,0,0,0,0,0
10034338,KANSAS,1990,April,Thunderstorm Wind,C,SMITH,0,0,0,0,0,0
10034339,KANSAS,1990,April,Hail,C,SMITH,0,0,0,0,0,0
10034340,KANSAS,1990,April,Hail,C,SMITH,0,0,0,0,0,0
10034341,KANSAS,1990,April,Hail,C,SEWARD,0,0,0,0,0,0
10034342,KANSAS,1990,April,Hail,C,FINNEY,0,0,0,0,0,0
10034343,KANSAS,1990,April,Hail,C,RENO,0,0,0,0,0,0
10034344,KANSAS,1990,April,Tornado,C,GRAY,0,0,0,0,25K,0
10034345,KANSAS,1990,April,Tornado,C,NESS,0,0,0,0,2.5K,0
10034346,KANSAS,1990,April,Tornado,C,GOVE,0,0,0,0,2.5K,0
10034347,KANSAS,1990,April,Tornado,C,NESS,0,0,0,0,2.5M,0
10034348,KANSAS,1990,April,Tornado,C,ROOKS,0,0,0,0,2.5M,0
10034349,KANSAS,1990,April,Tornado,C,TREGO,0,0,0,0,2.5M,0
10034312,KANSAS,1990,March,Hail,C,SEDGWICK,0,0,0,0,0,0
10034332,KANSAS,1990,April,Hail,C,HODGEMAN,0,0,0,0,0,0
10034333,KANSAS,1990,April,Hail,C,EDWARDS,0,0,0,0,0,0
10034334,KANSAS,1990,April,Hail,C,OSBORNE,0,0,0,0,0,0
10034335,KANSAS,1990,April,Hail,C,ELLIS,0,0,0,0,0,0
10034239,KANSAS,1990,June,Tornado,C,GRANT,2,0,0,0,2.5M,0
10079376,NEBRASKA,1990,June,Hail,C,BLAINE,0,0,0,0,0,0
10079377,NEBRASKA,1990,June,Hail,C,ROCK,0,0,0,0,0,0
10079402,NEBRASKA,1990,July,Tornado,C,MORRILL,0,0,0,0,0K,0
10079430,NEW JERSEY,1990,October,Tornado,C,ATLANTIC,0,0,0,0,250K,0
10079355,NEBRASKA,1990,June,Hail,C,HALL,0,0,0,0,0,0
10079356,NEBRASKA,1990,June,Hail,C,SARPY,0,0,0,0,0,0
10079357,NEBRASKA,1990,June,Hail,C,BUTLER,0,0,0,0,0,0
10079358,NEBRASKA,1990,June,Hail,C,SAUNDERS,0,0,0,0,0,0
10079359,NEBRASKA,1990,June,Hail,C,DOUGLAS,0,0,0,0,0,0
10079360,NEBRASKA,1990,June,Hail,C,DOUGLAS,0,0,0,0,0,0
10079361,NEBRASKA,1990,June,Hail,C,POLK,0,0,0,0,0,0
10079362,NEBRASKA,1990,June,Thunderstorm Wind,C,GAGE,0,0,0,0,0,0
10079363,NEBRASKA,1990,June,Thunderstorm Wind,C,DODGE,0,0,0,0,0,0
10079364,NEBRASKA,1990,June,Hail,C,WASHINGTON,0,0,0,0,0,0
10079365,NEBRASKA,1990,June,Thunderstorm Wind,C,THAYER,0,0,0,0,0,0
10079366,NEBRASKA,1990,June,Thunderstorm Wind,C,GAGE,0,0,0,0,0,0
10079367,NEBRASKA,1990,June,Thunderstorm Wind,C,RICHARDSON,0,0,0,0,0,0
10079368,NEBRASKA,1990,June,Thunderstorm Wind,C,NEMAHA,0,0,0,0,0,0
10079369,NEBRASKA,1990,June,Hail,C,LINCOLN,0,0,0,0,0,0
10079370,NEBRASKA,1990,June,Hail,C,LINCOLN,0,0,0,0,0,0
10079371,NEBRASKA,1990,June,Thunderstorm Wind,C,BUFFALO,0,0,0,0,0,0
10079372,NEBRASKA,1990,June,Thunderstorm Wind,C,KEARNEY,0,0,0,0,0,0
10079373,NEBRASKA,1990,June,Thunderstorm Wind,C,HALL,0,0,0,0,0,0
10079374,NEBRASKA,1990,June,Hail,C,SAUNDERS,0,0,0,0,0,0
10079375,NEBRASKA,1990,June,Hail,C,BROWN,0,0,0,0,0,0
10079354,NEBRASKA,1990,June,Hail,C,DOUGLAS,0,0,0,0,0,0
10036623,KANSAS,1990,May,Tornado,C,MCPHERSON,0,0,0,0,2.5M,0
10036653,KANSAS,1990,June,Hail,C,SHAWNEE,0,0,0,0,0,0
10036655,KANSAS,1990,June,Hail,C,SEDGWICK,0,0,0,0,0,0
10036656,KANSAS,1990,June,Tornado,C,JOHNSON,0,0,0,0,0K,0
10034311,KANSAS,1990,March,Hail,C,SEDGWICK,0,0,0,0,0,0
10036622,KANSAS,1990,May,Tornado,C,ELLSWORTH,0,0,0,0,2.5M,0
10036610,KANSAS,1990,May,Hail,C,THOMAS,0,0,0,0,0,0
10036611,KANSAS,1990,May,Hail,C,SHERMAN,0,0,0,0,0,0
10036612,KANSAS,1990,May,Hail,C,SHERMAN,0,0,0,0,0,0
10036613,KANSAS,1990,May,Hail,C,SHERMAN,0,0,0,0,0,0
10036614,KANSAS,1990,May,Hail,C,THOMAS,0,0,0,0,0,0
10036615,KANSAS,1990,May,Hail,C,BARTON,0,0,0,0,0,0
10036616,KANSAS,1990,May,Hail,C,RUSH,0,0,0,0,0,0
10036617,KANSAS,1990,May,Tornado,C,RUSH,0,0,0,0,25K,0
10036618,KANSAS,1990,May,Tornado,C,BARTON,0,0,0,0,0K,0
10036619,KANSAS,1990,May,Tornado,C,BARTON,4,0,0,0,250K,0
10036620,KANSAS,1990,May,Tornado,C,RICE,2,0,0,0,250K,0
10036621,KANSAS,1990,May,Tornado,C,ELLSWORTH,0,0,0,0,250K,0
10036654,KANSAS,1990,June,Hail,C,BUTLER,0,0,0,0,0,0
10079378,NEBRASKA,1990,June,Hail,C,KEYA PAHA,0,0,0,0,0,0
10079379,NEBRASKA,1990,June,Hail,C,CUSTER,0,0,0,0,0,0
10079380,NEBRASKA,1990,June,Thunderstorm Wind,C,GREELEY,0,0,0,0,0,0
10079381,NEBRASKA,1990,June,Hail,C,HOWARD,0,0,0,0,0,0
10079382,NEBRASKA,1990,June,Thunderstorm Wind,C,HOWARD,0,0,0,0,0,0
10079383,NEBRASKA,1990,June,Thunderstorm Wind,C,HALL,0,0,0,0,0,0
10080044,NEBRASKA,1990,June,Tornado,C,THAYER,0,0,0,0,250K,0
10080045,NEBRASKA,1990,June,Hail,C,THAYER,0,0,0,0,0,0
10080046,NEBRASKA,1990,June,Thunderstorm Wind,C,WASHINGTON,0,0,0,0,0,0
10080047,NEBRASKA,1990,June,Hail,C,HARLAN,0,0,0,0,0,0
10079342,NEBRASKA,1990,June,Hail,C,FRANKLIN,0,0,0,0,0,0
10079343,NEBRASKA,1990,June,Hail,C,KEARNEY,0,0,0,0,0,0
10079344,NEBRASKA,1990,June,Tornado,C,FRANKLIN,0,0,0,0,0K,0
10079345,NEBRASKA,1990,June,Tornado,C,ADAMS,0,0,0,0,0K,0
10079346,NEBRASKA,1990,June,Tornado,C,ADAMS,0,0,0,0,250K,0
10079347,NEBRASKA,1990,June,Hail,C,ADAMS,0,0,0,0,0,0
10079348,NEBRASKA,1990,June,Hail,C,HALL,0,0,0,0,0,0
10079349,NEBRASKA,1990,June,Tornado,C,KEARNEY,0,0,0,0,0K,0
10079350,NEBRASKA,1990,June,Hail,C,KEARNEY,0,0,0,0,0,0
10079351,NEBRASKA,1990,June,Tornado,C,WEBSTER,0,0,0,0,2.5K,0
10079352,NEBRASKA,1990,June,Hail,C,BUFFALO,0,0,0,0,0,0
10079353,NEBRASKA,1990,June,Tornado,C,ADAMS,0,0,0,0,0K,0
10079427,NEW JERSEY,1990,October,Thunderstorm Wind,C,ATLANTIC,4,0,0,0,0,0
10079428,NEW JERSEY,1990,October,Thunderstorm Wind,C,CAPE MAY,0,0,0,0,0,0
10079429,NEW JERSEY,1990,October,Thunderstorm Wind,C,CAPE MAY,0,0,0,0,0,0
10079416,NEW JERSEY,1990,October,Thunderstorm Wind,C,PASSAIC,0,0,0,0,0,0
10079417,NEW JERSEY,1990,October,Thunderstorm Wind,C,BERGEN,0,0,0,0,0,0
10079418,NEW JERSEY,1990,October,Thunderstorm Wind,C,CUMBERLAND,0,0,0,0,0,0
10079403,NEBRASKA,1990,July,Thunderstorm Wind,C,SHERIDAN,0,0,0,0,0,0
10079404,NEBRASKA,1990,July,Hail,C,BLAINE,0,0,0,0,0,0
10079405,NEBRASKA,1990,July,Tornado,C,BOX BUTTE,0,0,0,0,2.5K,0
10079406,NEBRASKA,1990,July,Thunderstorm Wind,C,CASS,0,0,0,0,0,0
10079407,NEBRASKA,1990,July,Tornado,C,SHERIDAN,0,0,0,0,0K,0
10079408,NEBRASKA,1990,July,Hail,C,DODGE,0,0,0,0,0,0
10079409,NEBRASKA,1990,July,Thunderstorm Wind,C,DODGE,0,0,0,0,0,0
10079410,NEBRASKA,1990,July,Tornado,C,BUFFALO,0,0,0,0,250K,0
10079413,NEW JERSEY,1990,October,Tornado,C,SOMERSET,8,0,0,0,2.5M,0
10079414,NEW JERSEY,1990,October,Tornado,C,BURLINGTON,0,0,0,0,250K,0
10079415,NEW JERSEY,1990,October,Thunderstorm Wind,C,MORRIS,0,0,0,0,0,0
10079387,NEBRASKA,1990,June,Thunderstorm Wind,C,HAMILTON,0,0,0,0,0,0
10079388,NEBRASKA,1990,June,Thunderstorm Wind,C,FILLMORE,0,0,0,0,0,0
10079389,NEBRASKA,1990,June,Thunderstorm Wind,C,CLAY,0,0,0,0,0,0
10079390,NEBRASKA,1990,June,Thunderstorm Wind,C,THAYER,0,0,0,0,0,0
10079391,NEBRASKA,1990,June,Thunderstorm Wind,C,THAYER,0,0,0,0,0,0
10079392,NEBRASKA,1990,June,Thunderstorm Wind,C,JEFFERSON,0,0,0,0,0,0
10079393,NEBRASKA,1990,June,Hail,C,KEITH,0,0,0,0,0,0
10079394,NEBRASKA,1990,June,Thunderstorm Wind,C,KEITH,0,0,0,0,0,0
10079396,NEBRASKA,1990,June,Thunderstorm Wind,C,KEITH,0,0,0,0,0,0
10079397,NEBRASKA,1990,June,Thunderstorm Wind,C,LINCOLN,0,0,0,0,0,0
10079398,NEBRASKA,1990,June,Thunderstorm Wind,C,LINCOLN,0,0,0,0,0,0
10079399,NEBRASKA,1990,June,Hail,C,SCOTTS BLUFF,0,0,0,0,0,0
